Report Type,Taxonomy ID (Long Format),Item Name (VI),Unified UI Column,VCI Old Key,MAS Old Key,KBS Old Key
balance_sheet,BS_OFF_INVESTOR_LISTED_FINANCIAL_ASSETS,Tài sản tài chính niêm yết/đăng ký giao dịch tại VSD của NĐT,tai_san_tai_chinh_niem_yet_dang_ky_giao_dich_tai_vsd_cua_ndt,tai_san_tai_chinh_niem_yet_dang_ky_giao_dich_tai_vsd_cua_ndt,,
balance_sheet,BS_OFF_INVESTOR_LISTED_FREELY_TRADABLE,Tài sản tài chính giao dịch tự do chuyển nhượng,tai_san_tai_chinh_giao_dich_tu_do_chuyen_nhuong,tai_san_tai_chinh_giao_dich_tu_do_chuyen_nhuong,,
balance_sheet,BS_OFF_INVESTOR_LISTED_RESTRICTED,Tài sản tài chính hạn chế chuyển nhượng,tai_san_tai_chinh_han_che_chuyen_nhuong,tai_san_tai_chinh_han_che_chuyen_nhuong,,
balance_sheet,BS_OFF_INVESTOR_LISTED_PLEDGED,Tài sản tài chính giao dịch cầm cố,tai_san_tai_chinh_giao_dich_cam_co,tai_san_tai_chinh_giao_dich_cam_co,,
balance_sheet,BS_OFF_INVESTOR_LISTED_BLOCKED,"Tài sản tài chính phong tỏa, tạm giữ",tai_san_tai_chinh_phong_toa_tam_giu,tai_san_tai_chinh_phong_toa_tam_giu,,
balance_sheet,BS_OFF_INVESTOR_LISTED_AWAITING_SETTLEMENT,Tài sản tài chính chờ thanh toán,tai_san_tai_chinh_cho_thanh_toan,tai_san_tai_chinh_cho_thanh_toan,,
balance_sheet,BS_OFF_INVESTOR_LISTED_AWAITING_LENDING,Tài sản tài chính chờ cho vay,tai_san_tai_chinh_cho_cho_vay,tai_san_tai_chinh_cho_cho_vay,,
balance_sheet,BS_OFF_INVESTOR_UNTRADED_FINANCIAL_ASSETS,Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch của NĐT,tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_cua_ndt,tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_cua_ndt,,
balance_sheet,BS_OFF_INVESTOR_UNTRADED_FREELY_TRADABLE,"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng",tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_tu_do_chuyen_nhuong,tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_tu_do_chuyen_nhuong,,
balance_sheet,BS_OFF_INVESTOR_UNTRADED_RESTRICTED,"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng",tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_han_che_chuyen_nhuong,tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_han_che_chuyen_nhuong,,
balance_sheet,BS_OFF_INVESTOR_UNTRADED_PLEDGED,"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, cầm cố",tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_cam_co,tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_cam_co,,
balance_sheet,BS_OFF_INVESTOR_UNTRADED_BLOCKED,"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, phong tỏa, tạm giữ",tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_phong_toa_tam_giu,tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_phong_toa_tam_giu,,
balance_sheet,BS_OFF_INVESTOR_AWAITING_FINANCIAL_ASSETS,Tài sản tài chính chờ về của NĐT,tai_san_tai_chinh_cho_ve_cua_ndt,tai_san_tai_chinh_cho_ve_cua_ndt,,
balance_sheet,BS_OFF_INVESTOR_ERROR_CORRECTION_FINANCIAL_ASSETS,Tài sản tài chính sửa lỗi giao dịch của NĐT,tai_san_tai_chinh_sua_loi_giao_dich_cua_ndt,tai_san_tai_chinh_sua_loi_giao_dich_cua_ndt,,
balance_sheet,BS_OFF_INVESTOR_UNREGISTERED_FINANCIAL_ASSETS,Tài sản tài chính chưa lưu ký tại VSD của NĐT,tai_san_tai_chinh_chua_luu_ky_tai_vsd_cua_ndt,tai_san_tai_chinh_chua_luu_ky_tai_vsd_cua_ndt,,
balance_sheet,BS_OFF_INVESTOR_ENTITLED_FINANCIAL_ASSETS,Tài sản tài chính được hưởng quyền của Nhà đầu tư,tai_san_tai_chinh_duoc_huong_quyen_cua_nha_dau_tu,tai_san_tai_chinh_duoc_huong_quyen_cua_nha_dau_tu,,
balance_sheet,BS_OFF_CUSTOMER_DEPOSITS,Tiền gửi của khách hàng,tien_gui_cua_khach_hang,tien_gui_cua_khach_hang,,
balance_sheet,BS_OFF_INVESTOR_TRADING_DEPOSITS,Tiền gửi của Nhà đầu tư về giao dịch chứng khoán,tien_gui_cua_nha_dau_tu_ve_giao_dich_chung_khoan,tien_gui_cua_nha_dau_tu_ve_giao_dich_chung_khoan,,
balance_sheet,BS_OFF_GENERAL_TRADING_DEPOSITS,Tiền gửi tổng hợp giao dịch chứng khoán cho khách hàng,tien_gui_tong_hop_giao_dich_chung_khoan_cho_khach_hang,tien_gui_tong_hop_giao_dich_chung_khoan_cho_khach_hang,,
balance_sheet,BS_OFF_CLEARING_DEPOSITS,Tiền gửi bù trừ và thanh toán giao dịch chứng khoán,tien_gui_bu_tru_va_thanh_toan_giao_dich_chung_khoan,tien_gui_bu_tru_va_thanh_toan_giao_dich_chung_khoan,,
balance_sheet,BS_OFF_CLEARING_DEPOSITS_DOMESTIC,Tiền gửi bù trừ và thanh toán giao dịch chứng khoán Nhà đầu tư trong nước,tien_gui_bu_tru_va_thanh_toan_giao_dich_chung_khoan_nha_dau_tu_trong_nuoc,tien_gui_bu_tru_va_thanh_toan_giao_dich_chung_khoan_nha_dau_tu_trong_nuoc,,
balance_sheet,BS_OFF_CLEARING_DEPOSITS_FOREIGN,Tiền gửi bù trừ và thanh toán giao dịch chứng khoán Nhà đầu tư nước ngoài,tien_gui_bu_tru_va_thanh_toan_giao_dich_chung_khoan_nha_dau_tu_nuoc_ngoai,tien_gui_bu_tru_va_thanh_toan_giao_dich_chung_khoan_nha_dau_tu_nuoc_ngoai,,
balance_sheet,BS_OFF_ISSUER_DEPOSITS,Tiền gửi của Tổ chức phát hành chứng khoán,tien_gui_cua_to_chuc_phat_hanh_chung_khoan,tien_gui_cua_to_chuc_phat_hanh_chung_khoan,,
balance_sheet,BS_OFF_PAYABLES_INVESTOR_DEPOSITS,Phải trả Nhà đầu tư về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý,phai_tra_nha_dau_tu_ve_tien_gui_giao_dich_chung_khoan_theo_phuong_thuc_ctck_quan_ly,phai_tra_nha_dau_tu_ve_tien_gui_giao_dich_chung_khoan_theo_phuong_thuc_ctck_quan_ly,,
balance_sheet,BS_OFF_PAYABLES_INVESTOR_DEPOSITS_DOMESTIC,Phải trả Nhà đầu tư trong nước về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý,phai_tra_nha_dau_tu_trong_nuoc_ve_tien_gui_giao_dich_chung_khoan_theo_phuong_thuc_ctck_quan_ly,phai_tra_nha_dau_tu_trong_nuoc_ve_tien_gui_giao_dich_chung_khoan_theo_phuong_thuc_ctck_quan_ly,,
balance_sheet,BS_OFF_PAYABLES_INVESTOR_DEPOSITS_FOREIGN,Phải trả Nhà đầu tư nước ngoài về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý,phai_tra_nha_dau_tu_nuoc_ngoai_ve_tien_gui_giao_dich_chung_khoan_theo_phuong_thuc_ctck_quan_ly,phai_tra_nha_dau_tu_nuoc_ngoai_ve_tien_gui_giao_dich_chung_khoan_theo_phuong_thuc_ctck_quan_ly,,
balance_sheet,BS_OFF_PAYABLES_ISSUER,Phải trả Tổ chức phát hành chứng khoán,phai_tra_to_chuc_phat_hanh_chung_khoan,phai_tra_to_chuc_phat_hanh_chung_khoan,,
balance_sheet,BS_OFF_CUSTOMER_ERROR_CORRECTION_RECEIVABLES_PAYABLES,Phải thu/phải trả của khách hàng về lỗi giao dịch các tài sản tài chính,phai_thu_phai_tra_cua_khach_hang_ve_loi_giao_dich_cac_tai_san_tai_chinh,phai_thu_phai_tra_cua_khach_hang_ve_loi_giao_dich_cac_tai_san_tai_chinh,,
balance_sheet,BS_OFF_PAYABLES_BROKERAGE_LOANS,Phải trả vay CTCK,phai_tra_vay_ctck,phai_tra_vay_ctck,,
balance_sheet,BS_OFF_PAYABLES_DIVIDENDS_PRINCIPAL_INTEREST,"Phải trả cổ tức, gốc và lãi trái phiếu",phai_tra_co_tuc_goc_va_lai_trai_phieu,phai_tra_co_tuc_goc_va_lai_trai_phieu,,
cash_flow,CF_PROFIT_BEFORE_TAX,Lợi nhuận trước thuế,profit_before_tax,loi_nhuan_truoc_thue,1_profit_before_tax,"{'id': 'profit_before_tax', 'invert': False}"
cash_flow,CF_DEPRECIATION_AND_AMORTISATION,Khấu hao TSCĐ và BĐSĐT,khau_hao_tscd_va_bdsdt,khau_hao_tscd_va_bdsdt,depreciation_of_fixed_assets_and_investment_properties | depreciation_of_fixed_assets_and_properties_investment,depreciation_and_amortization | depreciation_of_fixed_assets_and_investment_properties
cash_flow,CF_PROVISIONS,Các khoản dự phòng,cac_khoan_du_phong,cac_khoan_du_phong,reversal_of_provisions_provisions,"{'id': 'reversal_of_provisions_provisions', 'invert': False}"
cash_flow,CF_FOREIGN_EXCHANGE_LOSS_GAIN,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",lai_lo_chenh_lech_ty_gia_hoi_doai_do_danh_gia_lai_cac_khoan_muc_tien_te_co_goc_ngoai_te,lai_lo_chenh_lech_ty_gia_hoi_doai_do_danh_gia_lai_cac_khoan_muc_tien_te_co_goc_ngoai_te,unrealized_foreign_exchange_gains_losses | unrealized_foreign_exchange_gain_loss | foreign_exchange_gain_loss_from_revaluation_of_monetary_items_denominated_in_foreign_currencies,unrealized_foreign_exchange_gains_losses | foreign_exchange_gain_loss_from_revaluation_of_monetary_items_denominated_in_foreign_currencies
cash_flow,CF_LOSS_GAIN_FROM_DISPOSAL_OF_FIXED_ASSETS,Lãi/(lỗ) từ thanh lý tài sản cố định,lai_lo_tu_thanh_ly_tai_san_co_dinh,lai_lo_tu_thanh_ly_tai_san_co_dinh,losses_from_disposals_of_fixed_assets | gains_from_disposal_from_fixed_assets_investment_property,"{'id': 'loss_profits_from_disposal_of_fixed_asset', 'invert': False}"
cash_flow,CF_LOSS_GAIN_FROM_INVESTMENT,"Lãi, lỗ từ hoạt động đầu tư",lai_lo_tu_hoat_dong_dau_tu,lai_lo_tu_hoat_dong_dau_tu,loss_profits_from_other_investing_activities | loss_profit_from_investment_activities | gains_losses_from_investing_and_financing_activities,loss_profits_from_other_investing_activities | gains_losses_from_investing_and_financing_activities
cash_flow,CF_INTEREST_EXPENSE,Chi phí lãi vay,chi_phi_lai_vay,chi_phi_lai_vay,borrowing_costs,interest_expense | borrowing_costs
cash_flow,CF_INTEREST_AND_DIVIDENDS_RECEIVED,Thu lãi và cổ tức,thu_lai_va_co_tuc,thu_lai_va_co_tuc,interest_income_and_dividends | accrued_interest_income,"{'id': 'interest_income_and_dividends', 'invert': False}"
cash_flow,CF_OPERATING_PROFIT_BEFORE_CHANGES_IN_WORKING_CAPITAL,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,loi_nhuan_tu_hoat_dong_kinh_doanh_truoc_thay_doi_von_luu_dong,loi_nhuan_tu_hoat_dong_kinh_doanh_truoc_thay_doi_von_luu_dong,cash_flow_from_operating_activities_before_changes_in_operating_assets_and_liabilities | 3_operating_profit_before_changes_in_working_capital,"{'id': 'cash_flow_from_operating_activities_before_changes_in_operating_assets_and_liabilities', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_RECEIVABLES,"Tăng, giảm các khoản phải thu",tang_giam_cac_khoan_phai_thu,tang_giam_cac_khoan_phai_thu,increases_decreases_in_other_receivables | increase_decrease_in_receivables | 1_increase_decrease_in_receivables,"{'id': 'increase_decrease_in_receivables', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_INVENTORY,"Tăng, giảm hàng tồn kho",tang_giam_hang_ton_kho,tang_giam_hang_ton_kho,increase_decrease_in_inventories | 2_increase_decrease_in_inventories,"{'id': 'increase_decrease_in_inventories', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_PAYABLES,"Tăng, giảm các khoản phải thu",tang_giam_cac_khoan_phai_thu,tang_giam_cac_khoan_phai_thu,increases_dcreases_in_other_payables,increase_decrease_in_payables_other_than_interest_corporate_income_tax | increase_decrease_in_payables_excluding_interest_payables_and_corporate_income_tax_payables
cash_flow,CF_INCREASE_DECREASE_IN_PREPAID_EXPENSES,"Tăng, giảm chi phí trả trước",tang_giam_chi_phi_tra_truoc,tang_giam_chi_phi_tra_truoc,increase_decrease_in_prepaid_expenses | 4_increase_decrease_in_prepaid_expenses | increase_decrease_in_deferred_expenses,increase_decrease_in_prepaid_expenses | increase_decrease_in_deferred_expenses
cash_flow,CF_INTEREST_PAID,Tiền lãi vay đã trả,tien_lai_vay_da_tra,tien_lai_vay_da_tra,interest_paid | 13_interest_paid | 5_interest_paid | interest_expenses_paid | 4_interest_paid,interest_paid | interest_expenses_paid
cash_flow,CF_CORPORATE_INCOME_TAX_PAID,Tiền thuế thu nhập thực nộp trong kỳ,tien_thue_thu_nhap_thuc_nop_trong_ky,tien_thue_thu_nhap_thuc_nop_trong_ky,,"{'id': 'corporate_income_tax_paid_for_the_period', 'invert': False}"
cash_flow,CF_OTHER_RECEIPTS_FROM_OPERATING_ACTIVITIES,Tiền thu khác từ hoạt động kinh doanh,tien_thu_khac_tu_hoat_dong_kinh_doanh,tien_thu_khac_tu_hoat_dong_kinh_doanh,7_other_receipts_from_financing_activities | 9_other_receipts_from_investing_activities | other_receipts_from_operating_activities | 8_other_receipts_from_investing_activities | 19_other_receipts_from_operating_activities | 3_receipts_from_operating_activities | 8_other_receipts_from_financing_activities | 12_other_receipts_from_operating_activities | 7_other_receipts_from_operating_activities | 6_other_receipts_from_investing_activities | 10_other_receipts_from_investing_activities | 6_other_receipts_from_operating_activities,
cash_flow,CF_OTHER_PAYMENTS_FOR_OPERATING_ACTIVITIES,Tiền chi khác cho hoạt động kinh doanh,tien_chi_khac_cho_hoat_dong_kinh_doanh,tien_chi_khac_cho_hoat_dong_kinh_doanh,10_other_payments_for_investing_activities | other_payments_for_operating_activities | 20_other_payments_for_operating_activities | 9_other_payments_for_investing_activities | 13_other_payments_for_operating_activities | 8_other_payments_for_operating_activities | 7_other_payments_for_investing_activities | 11_other_payments_for_investing_activities | 7_other_payments_for_operating_activities,
cash_flow,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,Lưu chuyển tiền thuần từ hoạt động kinh doanh,net_cash_flows_from_operating_activities,luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh,net_cash_flows_from_operating_activities | net_cash_flows_from_securities_trading_activities,net_cash_flows_from_operating_activities | net_cash_flows_from_securities_trading_activities
cash_flow,CF_PAYMENTS_FOR_FIXED_ASSETS,"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",tien_chi_de_mua_sam_xay_dung_tscd_va_cac_tai_san_dai_han_khac,tien_chi_de_mua_sam_xay_dung_tscd_va_cac_tai_san_dai_han_khac,1_purchase_of_fixed_assets | 1_payment_for_fixed_assets_constructions_and_other_long_term_assets,purchase_of_fixed_assets | payment_for_fixed_assets_constructions_and_other_long_term_assets
cash_flow,CF_PROCEEDS_FROM_DISPOSAL_OF_FIXED_ASSETS,"Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",tien_thu_tu_thanh_ly_nhuong_ban_tscd_va_cac_tai_san_dai_han_khac,tien_thu_tu_thanh_ly_nhuong_ban_tscd_va_cac_tai_san_dai_han_khac,2_receipts_from_disposal_of_fixed_assets | 2_proceeds_from_disposals_of_fixed_assets_and_other_long_term_assets | 2_receipts_from_disposal_of_fixed_assets_and_other_long_term_assets,receipts_from_disposal_of_fixed_assets | proceeds_from_disposals_of_fixed_assets_and_other_long_term_assets
cash_flow,CF_LOANS_TO_OTHER_ENTITIES,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",tien_chi_cho_vay_mua_cac_cong_cu_no_cua_don_vi_khac,tien_chi_cho_vay_mua_cac_cong_cu_no_cua_don_vi_khac,,
cash_flow,CF_COLLECTION_OF_LOANS,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",tien_thu_hoi_cho_vay_ban_lai_cac_cong_cu_no_cua_don_vi_khac,tien_thu_hoi_cho_vay_ban_lai_cac_cong_cu_no_cua_don_vi_khac,,
cash_flow,CF_PAYMENTS_FOR_INVESTMENTS_IN_OTHER_ENTITIES,Tiền chi đầu tư góp vốn vào đơn vị khác,tien_chi_dau_tu_gop_von_vao_don_vi_khac,tien_chi_dau_tu_gop_von_vao_don_vi_khac,7_payments_for_investment_in_other_entities | 5_payments_for_investment_in_other_entities,"{'id': 'payments_for_investment_in_other_entities', 'invert': False}"
cash_flow,CF_PROCEEDS_FROM_INVESTMENTS_IN_OTHER_ENTITIES,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,tien_thu_hoi_dau_tu_gop_von_vao_don_vi_khac,tien_thu_hoi_dau_tu_gop_von_vao_don_vi_khac,6_collections_on_investment_in_other_entities | 1_proceeds_from_investments_in_other_entities,"{'id': 'collections_on_investment_in_other_entities', 'invert': False}"
cash_flow,CF_DIVIDENDS_AND_INTEREST_RECEIVED,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",tien_thu_lai_cho_vay_co_tuc_va_loi_nhuan_duoc_chia,tien_thu_lai_cho_vay_co_tuc_va_loi_nhuan_duoc_chia,9_dividends_and_profit_received | 7_dividends_interest_and_profit_received,"{'id': 'dividends_and_profit_received', 'invert': False}"
cash_flow,CF_NET_CASH_FLOWS_FROM_INVESTING_ACTIVITIES,Lưu chuyển tiền thuần từ hoạt động đầu tư,net_cash_flows_from_investing_activities,luu_chuyen_tien_thuan_tu_hoat_dong_dau_tu,ii_cash_flows_from_investing_activities | net_cash_flows_from_investing_activities | ii_cash_flow_from_investing_activities,"{'id': 'net_cash_flows_from_investing_activities', 'invert': False}"
cash_flow,CF_PROCEEDS_FROM_ISSUANCE_OF_SHARES,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",tien_thu_tu_phat_hanh_co_phieu_nhan_von_gop_cua_chu_so_huu,tien_thu_tu_phat_hanh_co_phieu_nhan_von_gop_cua_chu_so_huu,,"{'id': 'receipts_from_equity_issue_and_owner_s_capital_contribution', 'invert': False}"
cash_flow,CF_PAYMENTS_FOR_SHARE_REPURCHASES,"Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu  của doanh nghiệp đã phát hành",tien_tra_lai_von_gop_cho_cac_chu_so_huu_mua_lai_co_phieu_cua_doanh_nghiep_da_phat_hanh,tien_tra_lai_von_gop_cho_cac_chu_so_huu_mua_lai_co_phieu_cua_doanh_nghiep_da_phat_hanh,,"{'id': 'payment_for_share_repurchases', 'invert': False}"
cash_flow,CF_PROCEEDS_FROM_BORROWINGS,Tiền thu từ đi vay,tien_thu_tu_di_vay,tien_thu_tu_di_vay,3_proceeds_from_borrowings,"{'id': 'short_term_and_long_term_borrowings', 'invert': False}"
cash_flow,CF_REPAYMENT_OF_BORROWINGS,Tiền trả nợ gốc vay,tien_tra_no_goc_vay,tien_tra_no_goc_vay,,
cash_flow,CF_PAYMENTS_FOR_FINANCE_LEASES,Tiền trả nợ gốc thuê tài chính,tien_tra_no_goc_thue_tai_chinh,tien_tra_no_goc_thue_tai_chinh,,
cash_flow,CF_DIVIDENDS_PAID,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",co_tuc_loi_nhuan_da_tra_cho_chu_so_huu,co_tuc_loi_nhuan_da_tra_cho_chu_so_huu,6_dividends_paid_profits_distributed_to_owners,receipts_from_issue_of_valuable_papers_qualified_as_owner_s_capital_and_other_long_term_borrowings | dividends_paid_profits_distributed_to_owners
cash_flow,CF_NET_CASH_FLOWS_FROM_FINANCING_ACTIVITIES,Lưu chuyển tiền thuần từ hoạt động tài chính,net_cash_flows_from_financing_activities,luu_chuyen_tien_thuan_tu_hoat_dong_tai_chinh,,net_cash_flows_from_financing_activities | dividends_paid_profits_distributed_to_owners
cash_flow,CF_NET_CASH_FLOWS_DURING_THE_PERIOD,Lưu chuyển tiền thuần trong kỳ,net_cash_flows_during_the_period,luu_chuyen_tien_thuan_trong_ky,iii_cash_flows_from_financing_activities | net_cash_flows_from_financing_activities | iii_cash_flow_from_financing_activities,net_cash_flows_from_financing_activities | dividends_paid_profits_distributed_to_owners
cash_flow,CF_CASH_AND_CASH_EQUIVALENTS_AT_BEGINNING_OF_PERIOD,Tiền và tương đương tiền đầu kỳ,tien_va_tuong_duong_tien_dau_ky,tien_va_tuong_duong_tien_dau_ky,net_cash_flows_during_the_period | iv_net_cash_flows_during_the_period,cash_and_cash_equivalents_at_beginning_of_the_period | cash_and_cash_equivalents_at_begingning_of_the_period
cash_flow,CF_EFFECT_OF_FOREIGN_EXCHANGE_DIFFERENCES,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,anh_huong_cua_thay_doi_ty_gia_hoi_doai_quy_doi_ngoai_te,anh_huong_cua_thay_doi_ty_gia_hoi_doai_quy_doi_ngoai_te,cash_and_cash_equivalents_at_beginning_of_the_period | v_cash_and_cash_equivalents_at_begingning_of_the_period | cash_at_bank | v_cash_and_cash_equivalents_at_beginning_of_the_period,"{'id': 'cash_and_cash_equivalents_at_beginning_of_the_period', 'invert': False}"
cash_flow,CF_CASH_AND_CASH_EQUIVALENTS_AT_END_OF_PERIOD,Tiền và tương đương tiền cuối kỳ,tien_va_tuong_duong_tien_cuoi_ky,tien_va_tuong_duong_tien_cuoi_ky,,cash_and_cash_equivalents_at_end_of_the_period | cash_and_cash_equivalents_at_end_of_period
cash_flow,CF_DEPRECIATION_AMORTIZATION,Phân bổ lợi thế thương mại,phan_bo_loi_the_thuong_mai,phan_bo_loi_the_thuong_mai,allocation_of_goodwill,
cash_flow,CF_CASH_AND_CASH_EQUIVALENTS_AT_BEGINNING_OF_PERIOD_RESTATED,Tiền và tương đương tiền đầu kỳ (Điều chỉnh lại),tien_va_tuong_duong_tien_dau_ky_dieu_chinh_lai,tien_va_tuong_duong_tien_dau_ky_dieu_chinh_lai,adjustments_for | 21_other_adjustments | other_adjustments,
cash_flow,CF_CASH_AND_CASH_EQUIVALENTS_AT_END_OF_PERIOD_RESTATED,Tiền và tương đương tiền cuối kỳ (Điều chỉnh lại),tien_va_tuong_duong_tien_cuoi_ky_dieu_chinh_lai,tien_va_tuong_duong_tien_cuoi_ky_dieu_chinh_lai,increase_decrease_in_held_for_trading_securities | changes_in_available_for_sale_securities,
cash_flow,CF_INTEREST_AND_SIMILAR_INCOME_RECEIVED,Thu nhập lãi và các khoản thu nhập tương tự nhận được,thu_nhap_lai_va_cac_khoan_thu_nhap_tuong_tu_nhan_duoc,thu_nhap_lai_va_cac_khoan_thu_nhap_tuong_tu_nhan_duoc,,"{'id': 'receipts_from_interest_and_similar_income', 'invert': False}"
cash_flow,CF_INTEREST_AND_SIMILAR_EXPENSES_PAID,Chi phí lãi và các chi phí tương tự đã trả,chi_phi_lai_va_cac_chi_phi_tuong_tu_da_tra,chi_phi_lai_va_cac_chi_phi_tuong_tu_da_tra,,"{'id': 'payments_for_interest_and_similar_expenses', 'invert': False}"
cash_flow,CF_NET_FEE_AND_COMMISSION_RECEIPTS,Thu nhập từ hoạt động dịch vụ nhận được,thu_nhap_tu_hoat_dong_dich_vu_nhan_duoc,thu_nhap_tu_hoat_dong_dich_vu_nhan_duoc,,"{'id': 'receipts_from_fee_and_commission_income', 'invert': False}"
cash_flow,CF_NET_RECEIPTS_FROM_FOREIGN_EXCHANGE_AND_GOLD_TRADING,Thu nhập thuần từ hoạt động kinh doanh ngoại hối và vàng,thu_nhap_thuan_tu_hoat_dong_kinh_doanh_ngoai_hoi_va_vang,thu_nhap_thuan_tu_hoat_dong_kinh_doanh_ngoai_hoi_va_vang,,
cash_flow,CF_NET_RECEIPTS_FROM_SECURITIES_TRADING,Thu nhập từ hoạt động kinh doanh chứng khoán,thu_nhap_tu_hoat_dong_kinh_doanh_chung_khoan,thu_nhap_tu_hoat_dong_kinh_doanh_chung_khoan,,"{'id': 'net_cash_inflow_from_trading_activities_in_foreign_currencies_gold_and_securities', 'invert': False}"
cash_flow,CF_OTHER_OPERATING_RECEIPTS,Thu nhập khác,thu_nhap_khac,thu_nhap_khac,,"{'id': 'receipts_from_other_income', 'invert': False}"
cash_flow,CF_PAYMENTS_TO_EMPLOYEES_AND_FOR_ADMINISTRATIVE_EXPENSES,"Tiền chi trả cho nhân viên và hoạt động quản lý, công cụ",tien_chi_tra_cho_nhan_vien_va_hoat_dong_quan_ly_cong_cu,tien_chi_tra_cho_nhan_vien_va_hoat_dong_quan_ly_cong_cu,,"{'id': 'payments_for_staff_costs_and_operating_expenses', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_BALANCES_WITH_SBV,Tiền gửi tại NHNN,tien_gui_tai_nhnn,tien_gui_tai_nhnn,,
cash_flow,CF_INCREASE_DECREASE_IN_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Tăng/giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,tang_giam_cac_khoan_tien_gui_va_cho_vay_cac_to_chuc_tin_dung_khac,tang_giam_cac_khoan_tien_gui_va_cho_vay_cac_to_chuc_tin_dung_khac,,"{'id': 'increase_decrease_in_placements_with_and_loans_to_other_credit_institutions', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_TRADING_SECURITIES,Tăng/giảm các khoản về kinh doanh chứng khoán,tang_giam_cac_khoan_ve_kinh_doanh_chung_khoan,tang_giam_cac_khoan_ve_kinh_doanh_chung_khoan,,"{'id': 'increase_decrease_in_trading_securities_and_investment_securities', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_DERIVATIVES_AND_OTHER_FINANCIAL_ASSETS,Tăng/giảm các công cụ tài chính phái sinh và các tài sản tài chính khác,tang_giam_cac_cong_cu_tai_chinh_phai_sinh_va_cac_tai_san_tai_chinh_khac,tang_giam_cac_cong_cu_tai_chinh_phai_sinh_va_cac_tai_san_tai_chinh_khac,,"{'id': 'increase_decrease_in_derivatives_and_other_financial_assets', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_LOANS_TO_CUSTOMERS,Tăng/giảm các khoản cho vay khách hàng,tang_giam_cac_khoan_cho_vay_khach_hang,tang_giam_cac_khoan_cho_vay_khach_hang,,"{'id': 'increase_decrease_in_loans_and_advances_to_customers', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_INTEREST_AND_FEE_RECEIVABLES,"(Tăng)/Giảm lãi, phí phải thu",tang_giam_lai_phi_phai_thu,tang_giam_lai_phi_phai_thu,,
cash_flow,CF_INCREASE_DECREASE_IN_PROVISION_FOR_LOSSES,Tăng/giảm nguồn dự phòng để bù đắp tổn thất các khoản,tang_giam_nguon_du_phong_de_bu_dap_ton_that_cac_khoan,tang_giam_nguon_du_phong_de_bu_dap_ton_that_cac_khoan,,"{'id': 'decrease_increase_in_provisions_for_damages', 'invert': False}"
